Date,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
,BHARTIARTL.NS,HDFCBANK.NS,SBIN.NS,TCS.NS,VEDL.NS,BHARTIARTL.NS,HDFCBANK.NS,SBIN.NS,TCS.NS,VEDL.NS,BHARTIARTL.NS,HDFCBANK.NS,SBIN.NS,TCS.NS,VEDL.NS,BHARTIARTL.NS,HDFCBANK.NS,SBIN.NS,TCS.NS,VEDL.NS,BHARTIARTL.NS,HDFCBANK.NS,SBIN.NS,TCS.NS,VEDL.NS
2015-12-18,274.641845703125,500.0155944824219,208.54200744628906,1009.6013793945312,28.827144622802734,278.3863767004108,505.60756758008176,213.9281973641707,1016.8700673507807,29.579453376074834,273.73799439853985,497.91860457079946,207.89750957082458,1002.8547682398538,28.758751257725198,277.4394737535001,505.60756758008176,211.71847229957822,1010.9381366983415,29.47686463292859,4544383,1586064,18871084,3024970,11966750
2015-12-21,276.234375,501.1340026855469,212.1788330078125,1021.9666748046875,29.596553802490234,278.2572777195546,503.2309926064032,212.68522922051855,1023.4705907536724,29.750434315719588,272.87719186819874,498.1749282852369,208.5420104694695,1005.4450168586842,28.724557270349944,274.9861978806967,499.4330994839538,208.91029096107377,1010.9173902531427,28.741656264682202,3305363,1548750,9557098,1610104,9146209
2015-12-22,278.2142333984375,496.9631652832031,210.24533081054688,1004.6932373046875,29.425575256347656,281.7435649129842,501.6464643647845,213.83611462928596,1019.2933407842893,30.21207945146428,275.6318049469266,495.8214938078316,209.46271723643724,1002.5836138861862,29.237496748308722,276.32045642040083,500.71446907567207,213.28367986532626,1019.2933407842893,29.57945577460473,3705221,1214768,9155574,1560858,8769039
2015-12-23,286.0906066894531,500.5282287597656,211.44223022460938,1013.361083984375,30.53693962097168,286.52103566444214,502.3223089241809,212.6852013063889,1017.204299543975,30.639525755195724,279.0749962363389,498.2215623890171,210.7516938567315,1006.9905026422618,29.835922630210177,280.6244764206311,499.8292320553573,211.99466493851102,1008.8494387674331,29.835922630210177,3980119,1506984,7914311,849834,10105049
2015-12-24,291.3415832519531,500.48162841796875,210.1992950439453,1016.8909301757812,31.44313621520996,292.46063452678084,501.60003449524334,212.68522341694077,1018.5409946807897,31.597019365853935,282.9056470463162,497.82546375837575,209.55479717672426,1004.2542040228317,30.896002211559736,286.00454930029053,501.5068008061811,212.54712174860762,1011.3558352492827,31.220864901403203,2858615,1073176,7257958,843160,12330213
2015-12-28,285.5741882324219,501.99603271484375,210.75172424316406,1028.7760009765625,31.42603302001953,290.95427455919173,503.2309380222996,211.7184781073805,1030.3216301826697,31.802187402998143,284.0677593972405,497.5690544732183,209.92308610183593,1011.0219176905746,30.91309451351956,290.30864554523583,500.4815401584982,210.88983996605236,1014.2803345500876,31.56281714354089,3336594,3877714,8756879,3704198,8132644
2015-12-29,288.5870361328125,502.322265625,210.10720825195312,1025.8935546875,31.44313621520996,289.44786515987784,503.20767275116305,211.71845987052484,1029.8621142508823,31.97317383030467,284.4982075593975,499.2234260101681,209.46271041432428,1021.6952160149408,31.032786364707473,286.56413309866906,502.78826338777077,210.7056815682507,1026.9588200205471,31.545724982305945,2788729,2115806,7263286,1708524,7518725
2015-12-30,286.73626708984375,500.62152099609375,207.89749145507812,1010.2280883789062,31.44313621520996,292.11632381414125,504.1863590978673,211.48827505477263,1027.2302109605944,31.97317383030467,285.83241569468754,499.8060247455827,207.02281483966524,1007.7216299544395,31.340550057054703,291.8150497317673,503.2776860296709,210.84377723546834,1024.7446600872759,31.579920368357698,1726114,1056280,11702877,1605762,5438184
2015-12-31,293.02020263671875,504.27947998046875,206.65451049804688,1017.9769897460938,30.913095474243164,294.18230572441934,505.5609738017133,208.5880179129078,1022.843654515557,31.614109889548633,286.1767682105598,500.94758466833457,206.24019149457615,1005.7161928716371,30.793410340794935,287.5110196048636,500.94758466833457,208.03558320894805,1009.1625723487673,31.54571913013257,3275719,4645004,11558305,1240318,8010420
2016-01-01,293.10626220703125,507.3551025390625,209.73890686035156,1009.434326171875,31.340553283691406,296.11909030737246,508.05409923601644,210.7516850615745,1018.8753604671206,31.460238451664978,290.65293059369264,501.4835416615489,206.7005441586871,1007.7007332049249,30.827614613283824,292.6328107124554,504.3960278988569,207.1609017180606,1018.8753604671206,31.084083948487617,1387248,1597538,6449426,712262,4355053
2016-01-04,281.3131103515625,498.8506774902344,203.2018280029297,989.8843994140625,30.417253494262695,291.77194791955174,505.14164820122755,208.95629761135544,1008.4321580460179,31.973168063945224,276.3204027133009,497.73227132026875,202.60336878325265,988.4013905487292,30.16078423171768,290.9541999582735,505.14164820122755,208.95629761135544,1006.8238058139632,30.9643900081776,3498169,2593768,14092071,1870184,10540115
2016-01-05,278.4294128417969,495.0760498046875,200.4857177734375,981.2576293945312,31.597009658813477,282.99172123066757,500.8544336180553,205.13533194836157,996.9857182229813,32.109948118830125,276.32043607707146,494.5867293848985,199.7951814320824,977.9365921639063,30.451447619897618,281.48529259984497,498.71079833564073,205.13533194836157,996.3172884711306,30.622427106569834,2351113,1580436,15074848,2678020,12475346
2016-01-06,277.3533935546875,497.2662658691406,199.6571044921875,994.896728515625,30.400148391723633,286.2197289854741,501.7631562409092,202.46527472202814,996.797377496717,31.56280923699614,275.1583136566601,492.39661136943,199.2427713968999,981.7795376644156,30.263364302466957,280.53839887228264,492.39661136943,200.6238442505263,981.7795376644156,31.545710247486742,2678635,2082768,11921123,2653228,8248257
2016-01-07,277.4825439453125,492.18682861328125,192.9358673095703,990.5731201171875,27.749975204467773,280.4523204674542,496.2410433981091,197.12512415646836,995.439785426079,29.733335970089946,272.5328581123431,489.1578430670911,192.42947115462684,985.873511218371,27.39091718717861,276.2343668627776,494.00423131789415,197.03304701957006,990.0509413506524,29.733335970089946,3135368,3027714,14342279,3199580,18312884
2016-01-08,278.7737121582031,495.052734375,192.38343811035156,1001.5809936523438,27.715782165527344,279.7206150618707,496.05464098733614,195.65197987811516,1005.6539892689424,28.314210505606486,274.1683817089735,492.6761570538855,192.0611962199517,991.0956000389998,27.06605944593903,279.16108947734807,494.8663238845313,195.19162227840195,996.3173892910493,27.81836831560517,1999282,1744178,11745840,1907544,14021580
2016-01-11,276.44952392578125,493.3052062988281,188.1021270751953,986.85546875,29.06651496887207,278.90282606523243,494.4236122746511,191.04841304488272,995.899566213382,29.579453468322754,270.8972908091058,487.10747036048133,186.58293849387235,981.2159368104527,26.365038349977112,276.3203981582266,490.2529551699572,190.40391518416982,995.2729515534323,26.84378147125244,2795794,1644456,19287860,2930228,28155853
2016-01-12,271.4999084472656,487.8763122558594,183.59060668945312,972.1088256835938,28.81004524230957,280.1510747585076,495.7750080976318,188.74661746918665,987.9621514369524,29.6820417205193,269.95045713553486,486.26864280297565,182.85404576291901,961.4772871999867,28.24581238046445,277.1812687876601,495.7750080976318,188.60851580771129,987.0013221817115,28.9981237325713,3262399,2129368,20318816,3482594,14023690
2016-01-13,265.64642333984375,494.02752685546875,184.9716796875,952.1199951171875,27.681577682495117,277.65474493973426,495.239109630572,186.3527524996486,972.0881344782978,29.35717716361291,260.0081141494811,483.2396675482504,178.6187503712162,942.0524482133611,26.895073613887924,276.3204934615328,490.22963380979695,185.3860127703439,967.9107037327959,28.81004333133401,5044083,2257574,23788247,4746092,17849803
2016-01-14,265.7755126953125,489.18109130859375,180.50621032714844,951.953125,27.134449005126953,268.5731410800529,492.74598513227414,185.52410515045025,960.3497012490137,28.297110250185497,258.67382718880157,484.40461482760963,178.89495879358373,939.9221017006171,26.536020691678925,264.1830098113753,489.3675017676756,181.3808869212839,949.530194295779,26.98056848238791,3633282,3139592,20256636,2742052,17780358
2016-01-15,263.4943542480469,485.6396484375,169.68780517578125,944.5592041015625,24.91171646118164,268.31488532443285,491.83738542698967,182.1174597169682,957.3420850152836,27.613193498624668,260.911925844696,483.75233447792766,166.6494423670248,942.0109297491347,24.62105178824738,268.31488532443285,488.3657243578263,182.1174597169682,956.1515780707591,27.49350835199768,3572695,2708630,29090426,3269408,15685103
2016-01-18,258.45867919921875,478.0438232421875,166.6494598388672,951.4722900390625,23.49258041381836,265.7325144616271,485.31337741586367,173.2325682405264,957.4251277070047,25.441748126302365,252.94946632122625,475.78374532932446,164.94613101096945,944.0991669859134,23.133525057344407,264.95778868766956,482.6106243546807,170.24024368540861,944.9346529743965,24.621046068884887,4574694,3247694,35653244,2213922,18767695
2016-01-19,267.1097106933594,482.6805114746094,168.44483947753906,952.1619262695312,23.680660247802734,268.9174131578858,483.4960075696677,172.9103137229576,960.8091885690391,24.31328386259862,256.8660731103862,478.25353267286414,167.109805275496,947.5667518894185,22.996742262306626,259.7928267055214,478.6728851570138,167.70826452327432,951.2010966833486,23.80034537347654,3707778,3202606,24501774,967910,25513321
2016-01-20,266.5071716308594,474.5255126953125,159.88218688964844,952.4959716796875,21.85118293762207,270.16562872238,516.3255174007738,166.3271932102055,954.5428718350109,23.030940569079203,260.65366360285293,469.6791530630355,157.9026548536483,936.9976636874966,21.59471366044092,265.5602977722308,477.6477033716545,166.3271932102055,949.8641700599504,23.030940569079203,5629713,4781794,28655794,1615954,25595816
2016-01-21,266.2489013671875,476.71575927734375,161.67759704589844,944.0792846679688,21.338245391845703,269.77823203749233,481.4922368263103,164.4857672067572,958.903110120177,22.65478722181596,261.38531971670204,472.2421916815528,158.40905522947352,940.415193410109,21.20146124909569,269.4339063831205,475.7837636580332,162.9665927246861,956.8512599096512,22.569297458714768,3422136,3150402,28697205,2675536,23015169
2016-01-22,257.124267578125,480.1175231933594,169.9640350341797,961.3527221679688,22.1247501373291,267.8844070670934,486.61816930409856,170.70059597012468,963.9908879485237,22.808668257295263,250.9694870281322,476.27301316455896,164.16352634511733,946.3822942827438,21.577616163144288,267.79833294670783,477.973887952656,165.63666226600662,951.8260862410075,22.05635936890872,5904068,2118142,21432409,1343178,36038492
2016-01-25,256.09130859375,485.1736145019531,168.44483947753906,965.0794677734375,22.022159576416016,259.06111371290143,487.7598681274327,173.83102890353885,979.4636802867335,22.842861677879604,251.83030413446514,481.3990437482152,168.03052045607726,959.5729043937793,21.95376621274568,258.1142400264092,484.61438301856833,173.0023768116165,963.9278965375296,22.637684195808664,3479687,5071942,17534650,1397560,18539818
2016-01-27,256.349609375,482.6106262207031,169.77989196777344,971.4026489257812,21.816984176635742,257.8129863971355,488.69186329525,171.43718228113786,975.673910737301,22.56929424572044,251.18475272605522,481.3757206910147,166.6955042099843,955.5528008277618,21.74859211499712,256.0913577981427,488.5753638468737,169.77989196777344,963.9697802897504,22.31282499292816,5644966,2019734,16569813,1626986,26241394
2016-01-28,250.8404541015625,480.7698974609375,170.56248474121094,976.197509765625,23.013839721679688,254.67105993057518,487.8530980036385,171.1609439803526,983.6094214930046,23.184819206658172,248.21497384800338,479.97772397128807,168.03051803115247,966.5034133806599,21.799884334756506,253.33680855274505,484.1717040836586,169.59573100575255,969.62310449862,21.970863819734987,7080505,4975986,20241030,3106660,32606562
2016-01-29,249.5491943359375,489.227783203125,165.63665771484375,1001.3648071289062,24.535558700561523,255.9192054777727,491.6043606268714,171.02284721719204,1005.0079404661572,24.911713085681054,243.00703491093364,482.40090399691906,163.97938160550484,977.8099335242307,23.492582687832666,249.1187944799828,482.40090399691906,169.59573585726224,987.7134083770299,23.612270427182665,7373584,2680092,24259147,2235744,43989848
2016-02-01,255.3166046142578,493.84124755859375,159.05355834960938,1006.1386108398438,24.07391357421875,256.5217590772847,497.2197321491102,167.52413578187256,1010.4308324949358,24.860417690965374,250.66822247351377,491.0219376637396,158.4550990608026,987.8391106694648,23.731954581996725,251.52905125396583,493.02575127812423,167.52413578187256,1001.2811335270965,24.860417690965374,4425387,2304742,22915269,1495274,13223987
2016-02-02,260.13720703125,491.0684814453125,155.9691619873047,1004.2120361328125,22.193140029907227,261.68665828411326,496.40413325216934,163.33488418833915,1018.826481137717,24.176500701016025,254.54192105452256,489.39084393611375,155.23260100640138,996.5069163238958,21.9879651479222,255.31664668095416,496.2876338076136,159.37581974448327,1008.7764048749528,24.108109943334405,4808715,3264314,35957332,1475588,18680524
2016-02-03,258.0712585449219,486.4317626953125,152.88475036621094,1011.8335571289062,21.08177375793457,259.79288728114614,489.9500686260465,154.49600184602858,1017.5285403185233,21.919572299574355,254.92930431883502,485.5696781944189,150.3067451887031,988.3833737683176,20.637225995672498,258.8459841892138,486.73467262386805,154.49600184602858,999.7734423822377,21.81698485615623,5232930,2425122,24132003,1308692,24379236
2016-02-04,261.9018249511719,488.9248962402344,149.9384765625,1013.40380859375,23.167726516723633,263.23607609094654,491.58111797888915,156.3374444192839,1021.7579153646523,23.560979960935843,259.6206708616054,487.2240496830917,147.4985728429643,1005.8452920925798,21.577616352090274,261.51447676118903,488.36572160288614,155.8770868173714,1014.1784407543463,21.765694880304125,3411138,2837996,23811109,1250046,34744135
2016-02-05,264.4412536621094,491.7441711425781,154.86428833007812,1014.1994018554688,25.270774841308594,265.5603049832601,495.7284750271694,155.87708063370766,1021.7369602697396,25.44175436985745,260.0080708756837,487.2472810625035,149.33999732627748,1008.39973074974,23.16772611836959,260.05109337386085,490.6024993033425,150.72107007722767,1008.39973074974,23.23611688621291,2647351,3761952,22732245,1402996,41473448
2016-02-08,267.71234130859375,482.7037658691406,158.50111389160156,989.4927368164062,24.518461227416992,269.86436986942823,493.0256275776505,162.8745110317596,1010.0535574058313,25.852101956413893,263.0639584512699,480.1175124449624,155.18654764635477,982.8136445109092,24.27909095175052,265.4311869533843,491.627634304746,156.01518569541676,1005.0075614938994,25.236577272297094,2753109,1740962,22289005,1063658,21661298
2016-02-09,268.788330078125,478.13702392578125,153.80548095703125,955.343505859375,23.85164451599121,270.25170710810556,480.7000116032296,158.73129897532803,977.2025046018383,24.672346784566123,264.2690731990625,475.620624647388,152.93080430415606,944.5397551292543,23.543880839158046,265.99070180728484,478.43987696188594,154.68015760990644,977.2025046018383,23.783253747335216,3145945,2767730,19008384,2489610,19567635
2016-02-10,267.9705505371094,472.032470703125,146.39369201660156,950.0673217773438,22.996742248535156,271.11253365055904,480.0476384412833,153.02283752453513,958.902953339428,23.663561240418513,265.5602996543965,470.70435992605115,145.472976972472,945.5866827901124,22.261529892779105,267.7123281091259,477.1351522313601,151.91798228137898,952.6635712829165,23.407091996011058,10180024,3841140,32294785,1890732,17468350
2016-02-11,265.7324523925781,454.4876708984375,142.0203399658203,920.3985595703125,21.304046630859375,271.58598970819213,472.05579450683587,154.21981811523438,958.5260582176462,22.91125428166096,262.0740243618575,451.1790977333843,140.13287072535604,909.3853301539061,21.030479676449986,262.5474467284437,470.65780103840495,146.85409545898438,954.7572794828455,22.842863521411214,6520711,4401800,72749830,1962408,16613625
2016-02-12,279.3763122558594,452.6702575683594,142.52671813964844,932.3959350585938,21.6289119720459,284.0677172218671,459.6835185107329,145.1507480738798,939.4309071745528,22.141850595888883,264.6994617875558,450.1538581644541,136.496030669574,906.1819433092907,19.884921172767896,269.00351855073603,456.2118293405803,143.76967525091618,921.2570588172086,21.646009665279923,4049410,6271072,41187889,2172568,28898103
2016-02-15,274.51275634765625,453.6954040527344,154.5420684814453,950.2142333984375,25.646930694580078,283.98167048101175,460.52228255786207,156.52160075373052,966.0013183110902,25.920498998898548,272.40375025843844,452.53040966225154,145.47301717111426,938.0076127249437,22.637689782839736,282.8195674643436,456.67780106926875,146.39373246966562,942.1951467103229,22.637689782839736,5615585,5456480,35956266,2479712,36827491
2016-02-16,271.41375732421875,453.62554931640625,143.99986267089844,948.7064208984375,24.398773193359375,279.67754388992995,457.6098246881232,157.21213242073284,955.5948912318544,26.330841991119108,270.0795063426151,448.2898689918274,143.30932621809873,939.2635149136938,24.210697315929682,277.48249334549246,457.3768257957158,157.21213242073284,948.8948394090193,26.330841991119108,2910959,3568048,33816243,1588702,27386303
2016-02-17,275.072265625,454.30120849609375,146.34767150878906,952.89404296875,25.441749572753906,276.83691672073144,456.6311971981103,147.1763235801304,954.6108700691232,25.629825453331147,265.6463745538641,446.891833046783,139.25816760419343,940.687323564388,22.84286175062605,269.86435733267854,455.23320397690037,142.71084944561971,948.4761754353477,24.279088476056163,3974587,3751962,32447698,1585178,28889962
2016-02-18,276.4925842285156,461.0815124511719,147.1302947998047,969.769775390625,25.937591552734375,278.12813864384214,461.92030277280156,150.72107853415375,971.4028722062485,26.570215227885882,272.0594016270073,455.2798343596743,143.9998546259369,953.9199236494596,24.826224720272965,278.04206450304406,459.4738144100705,149.1098269009716,956.8511964613763,25.83500541048674,2569038,3399928,21024178,1529140,31891524
2016-02-19,280.6675109863281,461.0115966796875,151.64178466796875,971.3609008789062,25.527238845825195,282.30306537675267,462.5493836606152,152.1942193858478,974.4387780506764,25.852098839192728,272.66197475727745,453.6488374662704,144.64435785249205,965.4146253875864,24.963005996714198,275.8900318943666,460.7553035899074,145.38091874433283,966.2103178750602,25.30496498297056,5961801,1664330,24592575,879012,15573807
2016-02-22,283.29302978515625,460.7553405761719,151.87197875976562,969.79052734375,25.339160919189453,288.2857386340552,464.1338247422171,153.57530760400152,981.1387803362582,25.766609661446157,277.1812695250263,458.07585313413597,150.72108468906566,965.2261582053244,24.843321421747707,279.3332981961712,458.07585313413597,152.79269401632558,971.6121447183965,25.510140416092135,3455165,2001198,15815058,1324884,12623508
2016-02-23,276.5786437988281,452.0411376953125,145.93338012695312,948.057373046875,24.980104446411133,286.650163034569,459.2408090353048,151.91802978515625,971.4656391995219,25.90339264565041,273.82406740217596,450.15385238772643,145.4730224609375,945.0214119361905,24.67234084368472,286.650163034569,458.9612217461243,151.91802978515625,967.4247111667593,25.28786544019758,5437598,3039160,20200068,1306852,20696038
2016-02-24,278.8598327636719,442.5115051269531,143.9077911376953,925.8424072265625,24.244901657104492,280.23713570834525,448.7092986995193,147.9589324703844,947.4081979613983,24.843330105437406,273.43672428004663,441.02033490180077,142.98707592126604,921.759563349579,24.10811748998306,273.8671241632483,447.357893685445,143.63157376296667,947.4081979613983,24.279097046649607,2523354,3231734,19440950,1659328,12668847
2016-02-25,277.6546936035156,439.2728271484375,139.76458740234375,926.6381225585938,23.80034828186035,280.151047780934,446.0763834904843,145.56509668732852,932.9821930763516,24.757834622135004,273.7380140517892,437.19913129907627,139.0280123417265,915.2479529559181,23.714858523226557,279.72064791890324,444.5618906763354,145.10473903056783,929.5484370496662,24.381680205934387,9556967,4231598,22713124,1830556,13218917
2016-02-26,273.6949768066406,447.82391357421875,143.5394744873047,925.65380859375,24.55265998840332,279.63455934084516,452.4838918632325,146.11747950556676,945.0839132410562,24.792030271587304,272.8771995369354,440.3679483117968,140.45508741729225,921.0894402979834,23.73195777486614,279.63455934084516,442.69793745630363,143.17119407712315,933.6938483707507,24.14230757716452,7064596,3104694,30051402,1537536,13968920
2016-02-29,271.58599853515625,452.87994384765625,146.16355895996094,911.5419311523438,24.142303466796875,277.4825585404524,457.8894201234848,150.90523730032146,936.7508518228617,26.24535171563582,269.4769924738543,432.445951997106,140.86944580078125,885.6629645084275,23.78324810315216,272.87719818277634,447.8704675718277,145.65716271754354,936.7508518228617,24.826221426813444,3988625,4406376,66981910,2191718,24081824
2016-03-01,276.0621643066406,458.6117248535156,149.201904296875,953.3546752929688,25.62982940673828,277.4394670514097,459.8233077000981,149.9845038049269,956.8932225241514,25.817907925266745,267.066673972387,452.8799294270944,145.97940102501593,905.3446495491015,24.14230808117657,271.6289820274268,454.3245396050551,147.77479289525184,918.3260020634503,24.58685588373086,4830530,2161280,23588231,1999760,20776487
2016-03-02,280.9257507324219,469.3529968261719,166.78758239746094,971.026123046875,26.724102020263672,282.13087607863656,471.0771944002547,168.67505170152,975.6951814116852,27.578999700957066,276.32042011321204,463.6678178932024,158.8234001266526,944.8121257768734,26.176968026408034,277.18121976793236,465.065811313986,158.8234001266526,965.2263489931049,26.330848565356575,3289694,3179488,53333757,1527486,21388436
2016-03-03,286.9945373535156,473.38385009765625,168.26068115234375,993.7640991210938,28.70745849609375,288.32878870977385,475.3177523296222,169.96400967280084,1001.2388845103638,29.271691397160602,278.9028967690465,470.6577743656063,164.3476420557776,963.5510971385811,26.775392132988248,282.69048003472136,471.0072727129075,169.41157500427497,978.2074588942744,27.23703628515558,3265002,2305200,33507048,2648284,32996169
2016-03-04,283.4221496582031,475.5740051269531,173.46275329589844,987.2314453125,29.887210845947266,289.7921613870879,477.601112434863,174.79780169235698,996.6324324744149,30.82759789848088,281.57139512939585,462.78236101130017,164.34767763490706,983.8814203293928,28.4851797621396,285.7893782321468,473.197427943606,168.8591768915593,996.6324324744149,29.305879102653645,2167900,2852312,38860711,1512966,29371353
2016-03-08,285.35894775390625,472.5917053222656,168.81317138671875,985.8706665039062,30.8960018157959,287.5109761494019,477.18177251891177,172.12773834189156,991.1888116284479,31.665409732337835,281.27009088766124,470.42480406039203,167.01776514753976,964.8910905603626,30.263378050649553,283.6373192079032,477.18177251891177,172.12773834189156,980.7618979766667,30.263378050649553,2393678,956844,27928279,1268152,28395950
2016-03-09,288.0274658203125,477.5545349121094,168.85916137695312,987.105712890625,30.041093826293945,289.10349465065906,479.93111214958174,169.41159611431678,992.193521996396,30.212073304655252,282.60435746617617,469.1432524545089,164.53180276426764,961.1011053320079,28.844237477764786,283.24998642359776,472.0557385015322,165.72873532922293,980.3009752368027,29.391371286733012,3430173,3264086,29453018,2017784,24719795
2016-03-10,289.4908752441406,475.9002685546875,166.1890869140625,983.3582153320312,30.177892684936523,291.5568298428093,477.99725872212554,170.10212635663737,988.1948355110798,31.18667105689055,284.9285952737942,470.70438154069126,165.17629461520843,969.3927544324479,29.972717732379557,285.83244676720705,477.55458355168815,170.10212635663737,986.6035528146184,30.53695080861701,1837525,1335696,20472928,1661666,24244512
2016-03-11,290.30859375,479.37188720703125,165.82083129882812,990.4559326171875,29.87012481689453,291.64284489406464,480.3505280397141,168.16864407674055,1001.1760546335546,30.434357815028708,287.51096568211744,472.05574491136343,163.47300447191512,977.7886492595425,29.3229908161653,288.3717653497639,475.27114092783614,165.72875414914503,979.8824151037813,29.818830433620384,3018179,2365428,21869157,1530528,18135827
2016-03-14,293.32147216796875,478.8360595703125,167.33999633789062,986.1639404296875,30.43435287475586,294.39747183060774,483.6823911566684,168.85917087761683,1004.1703308494227,30.947291406352868,285.61720965055235,477.76424188227406,166.37324251761044,979.8826414460589,30.109492848320535,288.5009120648518,479.04573582538677,167.98449420174418,989.0952132887141,30.588233390658846,2633043,1504328,14369755,1636742,14238319
2016-03-15,295.1722106933594,478.43988037109375,170.6085205078125,975.6531372070312,30.1265926361084,296.5495136419116,481.5620995129286,171.4371585251706,989.7232870258308,31.04988366261146,289.2326281627718,476.08662579936333,167.24790177297504,971.5494372250031,29.784633576427392,292.6758563861173,478.9991118172172,167.24790177297504,983.6723231285637,30.417257315049138,2309456,3845018,22369600,1623356,19485735
2016-03-16,291.3846435546875,480.1873779296875,170.51646423339844,974.4596557617188,29.511066436767578,296.80775180831955,481.958192204274,171.1609621089669,976.5324636574543,30.07529677022664,288.7161119255461,474.8284320327036,167.20189770947493,966.0217174300527,28.981028876859455,293.75187195993794,478.57970838171565,170.33232399023603,969.4136592482876,30.07529677022664,4361912,2401774,19237834,1918246,20523089
2016-03-17,293.32147216796875,474.5721435546875,171.57528686523438,984.9286499023438,29.493968963623047,302.7473341456075,484.1716863047157,174.29139395441288,989.0114942879607,30.673726678591734,290.99726625981464,471.193659699337,170.33231569864452,976.5326263854971,29.25459866488582,293.7948945307097,482.28437256965344,173.09446135862254,977.3701329261365,30.33176761814393,7155690,2556742,21560986,2221088,16128713
2016-03-18,296.37738037109375,479.2321472167969,176.0867919921875,1015.83251953125,31.562816619873047,299.7775862671795,480.9097279140162,176.77732843137255,1017.5703044659964,31.887676625023783,292.71892287205463,473.15085319431796,171.25303691789216,988.2575796459884,29.921412382730093,297.6685800897877,476.6924535272509,172.0356505019018,988.2575796459884,30.177881631724922,3951904,2067534,21144216,3204070,33295930
2016-03-21,304.42596435546875,487.2472839355469,181.19676208496094,1024.375,32.14415740966797,305.5880382535055,488.062780078237,181.65711970507058,1028.0181323379416,32.43482214105229,295.43047238274124,481.0262247382102,177.69804136232761,1013.382728666326,31.614119727953405,296.97992367881415,481.37572308507737,177.69804136232761,1015.8952478283086,31.87058906898799,2813415,2659398,20678069,2336982,20991991
2016-03-22,302.0586853027344,491.0917663574219,181.84124755859375,1035.6187744140625,32.89645767211914,307.0513937356424,492.37326029751716,182.53178394172764,1040.60189753656,33.2213203162766,296.67862864715505,484.9638839578853,179.07910202605814,1020.2923635202528,31.97316933386184,305.5019425488896,487.6666939307939,181.19674974413516,1022.59550655303,32.315128364170526,4425316,2060132,16728809,1951984,20152906
2016-03-23,308.3426208496094,488.9947814941406,181.0126190185547,1035.9122314453125,33.11872482299805,311.0972266318793,490.71900748992005,181.93333424438865,1041.8165933299128,33.5803688981689,303.0055867204782,484.8940349727542,179.8156864151707,1029.0028000112948,32.810961236570876,303.0055867204782,490.71900748992005,181.28882234710534,1041.8165933299128,32.94774534264293,5116641,4232150,13362780,2278434,19598406
2016-03-28,301.11181640625,488.13262939453125,173.3706817626953,1035.7442626953125,30.075298309326172,310.7529077070677,490.6956169474381,182.53179555184022,1054.0647176488285,33.28971399788271,298.57241050166414,485.40655401061,172.7722084298469,1030.782097951569,29.87012339493758,308.9452049099166,486.96763505230086,180.27604603325673,1043.1143608961995,33.28971399788271,4630593,5635434,19760603,3320882,32066089
2016-03-29,305.1576232910156,491.0684814453125,174.47552490234375,1034.0693359375,29.98980140686035,307.9552516452814,493.7246460273865,176.08677645157383,1041.4184766417438,30.502739875225853,297.8837604218901,486.618179909484,171.85148104542674,1028.0393294407663,29.42557117881027,298.70153767868607,488.13267268870914,173.5548097313551,1037.6706551341015,29.750431165199103,4073263,3366976,16804848,1838796,19503476
2016-03-30,304.5550231933594,496.264404296875,181.88729858398438,1042.486083984375,31.340553283691406,309.24645729625485,498.5711278626697,182.57783501441028,1048.9767585382042,31.768002175697724,302.23084653781876,491.1151620118684,175.3962533281809,1030.1328646722484,30.314675942876246,305.5880003118327,493.02574188423523,177.0075049991747,1034.697233625913,30.50275188999443,4229163,3907190,20709407,2136504,20691583
2016-03-31,301.9725646972656,499.1534729003906,178.84893798828125,1055.384033203125,30.725017547607422,307.00832400146436,502.7649552574901,182.9921566289364,1067.820986600116,32.99904556145424,298.3141372276474,496.3108981639583,177.09958462627122,1035.2209991153268,30.50274366193392,304.2967702678279,497.1496599355597,182.16351852040532,1037.796393423829,32.14414800804869,7926944,10040196,30132473,4363964,42058103
2016-04-01,288.7591247558594,496.0313415527344,180.137939453125,1027.5787353515625,30.793407440185547,301.4560939532986,501.6000494618755,181.6110895251471,1055.6143520305682,31.32344229808357,285.96149686172134,492.466503846518,176.77733429063747,1019.2875013686455,29.938509983311324,301.4560939532986,498.0584775152468,178.34254746153576,1048.9770709869315,30.690818701784643,4517171,2579324,21752206,3041400,16729805
2016-04-04,299.9927673339844,498.1749572753906,179.26327514648438,1034.8438720703125,30.998577117919922,302.05869258343984,499.92244897779557,181.79524234925677,1041.8579883504046,31.426025774788815,288.8452472353911,495.82164569568715,177.2837427711901,1024.6891067095821,30.75920430470961,288.8452472353911,496.3808202866585,181.65714066688787,1028.457885606348,30.998577117919922,3434762,3089980,15732565,1752352,14099243
2016-04-05,284.4981384277344,492.7693176269531,169.73385620117188,1031.28466796875,29.3571834564209,298.2711080336275,501.8330083564534,179.1251486228992,1040.5600124755472,30.72501963478824,283.2499614176235,491.93055577421217,168.76710241165597,1022.6164952872938,29.134909555648115,298.2711080336275,498.1516146078039,178.52667530129443,1034.6556524100636,30.656628869446056,5289842,3331514,36635637,1491794,17524070
